date;P_mm;Q_inf_LH;Q_ruiss_LH
2022-09-05 18:48:00;0.0;1.2;0.0
2022-09-05 18:50:00;0.0;0.0;0.0
2022-09-05 18:52:00;0.0;1.2;0.0
2022-09-05 18:54:00;0.0;0.0;0.0
2022-09-05 18:56:00;0.0;1.2;0.0
2022-09-05 18:58:00;0.0;0.0;0.0
2022-09-05 19:00:00;0.0;1.2;0.0
2022-09-05 19:02:00;0.0;0.0;0.0
2022-09-05 19:04:00;0.0;1.2;0.0
2022-09-05 19:06:00;0.0;0.0;0.0
2022-09-05 19:08:00;0.0;1.2;0.0
2022-09-05 19:10:00;0.0;0.0;0.0
2022-09-05 19:12:00;0.0;1.2;0.0
2022-09-05 19:14:00;0.0;0.0;0.0
2022-09-05 19:16:00;0.0;1.2;0.0
2022-09-05 19:18:00;0.0;0.0;0.0
2022-09-05 19:20:00;0.0;1.2;0.0
2022-09-05 19:22:00;0.0;0.0;0.0
2022-09-05 19:24:00;0.0;1.2;0.0
2022-09-05 19:26:00;0.0;0.0;0.0
2022-09-05 19:28:00;0.0;1.2;0.0
2022-09-05 19:30:00;0.0;0.0;0.0
2022-09-05 19:32:00;0.0;1.2;0.0
2022-09-05 19:34:00;0.0;0.0;0.0
2022-09-05 19:36:00;0.0;1.2;0.0
2022-09-05 19:38:00;0.0;0.0;0.0
2022-09-05 19:40:00;0.0;1.2;0.0
2022-09-05 19:42:00;0.0;0.0;0.0
2022-09-05 19:44:00;0.0;1.2;0.0
2022-09-05 19:46:00;0.0;0.0;0.0
2022-09-05 19:48:00;0.0;1.2;0.0
2022-09-05 19:50:00;0.0;0.0;0.0
2022-09-05 19:52:00;0.0;1.2;0.0
2022-09-05 19:54:00;0.0;0.0;0.0
2022-09-05 19:56:00;0.0;1.2;0.0
2022-09-05 19:58:00;0.0;0.0;0.0
2022-09-05 20:00:00;0.0;0.0;0.0
2022-09-05 20:02:00;0.0;1.2;0.0
2022-09-05 20:04:00;0.0;0.0;0.0
2022-09-05 20:06:00;0.0;1.2;0.0
2022-09-05 20:08:00;0.0;0.0;0.0
2022-09-05 20:10:00;0.0;1.2;0.0
2022-09-05 20:12:00;0.0;0.0;0.0
2022-09-05 20:14:00;0.0;1.2;0.0
2022-09-05 20:16:00;0.0;0.0;0.0
2022-09-05 20:18:00;0.0;1.2;0.0
2022-09-05 20:20:00;0.0;0.0;0.0
2022-09-05 20:22:00;0.0;1.2;0.0
2022-09-05 20:24:00;0.0;0.0;0.0
2022-09-05 20:26:00;0.0;1.2;0.0
2022-09-05 20:28:00;0.0;0.0;0.0
2022-09-05 20:30:00;0.0;1.2;0.0
2022-09-05 20:32:00;0.0;0.0;0.0
2022-09-05 20:34:00;0.0;1.2;0.0
2022-09-05 20:36:00;0.0;0.0;0.0
2022-09-05 20:38:00;0.0;0.0;0.0
2022-09-05 20:40:00;0.0;1.2;0.0
2022-09-05 20:42:00;0.0;0.0;0.0
2022-09-05 20:44:00;0.0;1.2;0.0
2022-09-05 20:46:00;0.0;0.0;0.0
2022-09-05 20:48:00;0.0;1.2;0.0
2022-09-05 20:50:00;0.0;0.0;0.0
2022-09-05 20:52:00;0.0;1.2;0.0
2022-09-05 20:54:00;0.0;0.0;0.0
2022-09-05 20:56:00;0.0;1.2;0.0
2022-09-05 20:58:00;0.0;0.0;0.0
2022-09-05 21:00:00;0.0;1.2;0.0
2022-09-05 21:02:00;0.0;0.0;0.0
2022-09-05 21:04:00;0.0;0.0;0.0
2022-09-05 21:06:00;0.0;1.2;0.0
2022-09-05 21:08:00;0.0;0.0;0.0
2022-09-05 21:10:00;0.0;1.2;0.0
2022-09-05 21:12:00;0.0;0.0;0.0
2022-09-05 21:14:00;0.0;1.2;0.0
2022-09-05 21:16:00;0.0;0.0;0.0
2022-09-05 21:18:00;0.0;1.2;0.0
2022-09-05 21:20:00;0.0;0.0;0.0
2022-09-05 21:22:00;0.0;1.2;0.0
2022-09-05 21:24:00;0.0;0.0;0.0
2022-09-05 21:26:00;0.0;0.0;0.0
2022-09-05 21:28:00;0.0;1.2;0.0
2022-09-05 21:30:00;0.0;0.0;0.0
2022-09-05 21:32:00;0.0;1.2;0.0
2022-09-05 21:34:00;0.0;0.0;0.0
2022-09-05 21:36:00;0.0;1.2;0.0
2022-09-05 21:38:00;0.0;0.0;0.0
2022-09-05 21:40:00;0.0;1.2;0.0
2022-09-05 21:42:00;0.0;0.0;0.0
2022-09-05 21:44:00;0.0;0.0;0.0
2022-09-05 21:46:00;0.0;1.2;0.0
2022-09-05 21:48:00;0.0;0.0;0.0
2022-09-05 21:50:00;0.0;1.2;0.0
2022-09-05 21:52:00;0.0;0.0;0.0
2022-09-05 21:54:00;0.0;1.2;0.0
2022-09-05 21:56:00;0.0;0.0;0.0
2022-09-05 21:58:00;0.0;1.2;0.0
2022-09-05 22:00:00;0.0;0.0;0.0
2022-09-05 22:02:00;0.0;0.0;0.0
2022-09-05 22:04:00;0.0;1.2;0.0
2022-09-05 22:06:00;0.0;0.0;0.0
2022-09-05 22:08:00;0.0;1.2;0.0
2022-09-05 22:10:00;0.0;0.0;0.0
2022-09-05 22:12:00;0.0;0.0;0.0
2022-09-05 22:14:00;0.0;1.2;0.0
2022-09-05 22:16:00;0.0;0.0;0.0
2022-09-05 22:18:00;0.0;1.2;0.0
2022-09-05 22:20:00;0.0;0.0;0.0
2022-09-05 22:22:00;0.0;1.2;0.0
2022-09-05 22:24:00;0.0;0.0;0.0
2022-09-05 22:26:00;0.0;0.0;0.0
2022-09-05 22:28:00;0.0;1.2;0.0
2022-09-05 22:30:00;0.0;0.0;0.0
2022-09-05 22:32:00;0.0;1.2;0.0
2022-09-05 22:34:00;0.0;0.0;0.0
2022-09-05 22:36:00;0.0;1.2;0.0
2022-09-05 22:38:00;0.0;0.0;0.0
2022-09-05 22:40:00;0.0;0.0;0.0
2022-09-05 22:42:00;0.0;1.2;0.0
2022-09-05 22:44:00;0.0;0.0;0.0
2022-09-05 22:46:00;0.0;1.2;0.0
2022-09-05 22:48:00;0.0;0.0;0.0
2022-09-05 22:50:00;0.0;1.2;0.0
2022-09-05 22:52:00;0.0;0.0;0.0
2022-09-05 22:54:00;0.0;0.0;0.0
2022-09-05 22:56:00;0.0;1.2;0.0
2022-09-05 22:58:00;0.0;0.0;0.0
2022-09-05 23:00:00;0.0;1.2;0.0
2022-09-05 23:02:00;0.0;0.0;0.0
2022-09-05 23:04:00;0.0;1.2;0.0
2022-09-05 23:06:00;0.0;0.0;0.0
2022-09-05 23:08:00;0.0;0.0;0.0
2022-09-05 23:10:00;0.0;1.2;0.0
2022-09-05 23:12:00;0.0;0.0;0.0
2022-09-05 23:14:00;0.0;1.2;0.0
2022-09-05 23:16:00;0.0;0.0;0.0
2022-09-05 23:18:00;0.0;1.2;0.0
2022-09-05 23:20:00;0.0;0.0;0.0
2022-09-05 23:22:00;0.0;0.0;0.0
2022-09-05 23:24:00;0.0;1.2;0.0
2022-09-05 23:26:00;0.0;0.0;0.0
2022-09-05 23:28:00;0.0;1.2;0.0
2022-09-05 23:30:00;0.0;0.0;0.0
2022-09-05 23:32:00;0.0;1.2;0.0
2022-09-05 23:34:00;0.0;0.0;0.0
2022-09-05 23:36:00;0.0;0.0;0.0
2022-09-05 23:38:00;0.0;1.2;0.0
2022-09-05 23:40:00;0.0;0.0;0.0
2022-09-05 23:42:00;0.0;1.2;0.0
2022-09-05 23:44:00;0.0;0.0;0.0
2022-09-05 23:46:00;0.0;0.0;0.0
2022-09-05 23:48:00;0.0;1.2;0.0
2022-09-05 23:50:00;0.0;0.0;0.0
2022-09-05 23:52:00;0.0;1.2;0.0
2022-09-05 23:54:00;0.0;0.0;0.0
2022-09-05 23:56:00;0.0;0.0;0.0
2022-09-05 23:58:00;0.0;1.2;0.0
2022-09-06 00:00:00;0.0;0.0;0.0
2022-09-06 00:02:00;0.0;1.2;0.0
2022-09-06 00:04:00;0.0;0.0;0.0
2022-09-06 00:06:00;0.0;1.2;0.0
2022-09-06 00:08:00;0.0;0.0;0.0
2022-09-06 00:10:00;0.0;0.0;0.0
2022-09-06 00:12:00;0.0;1.2;0.0
2022-09-06 00:14:00;0.0;0.0;0.0
2022-09-06 00:16:00;0.0;1.2;0.0
2022-09-06 00:18:00;0.0;0.0;0.0
2022-09-06 00:20:00;0.0;0.0;0.0
2022-09-06 00:22:00;0.0;1.2;0.0
2022-09-06 00:24:00;0.0;0.0;0.0
2022-09-06 00:26:00;0.0;1.2;0.0
2022-09-06 00:28:00;0.0;0.0;0.0
2022-09-06 00:30:00;0.0;0.0;0.0
2022-09-06 00:32:00;0.0;1.2;0.0
2022-09-06 00:34:00;0.0;0.0;0.0
2022-09-06 00:36:00;0.0;0.0;0.0
2022-09-06 00:38:00;0.0;1.2;0.0
2022-09-06 00:40:00;0.0;0.0;0.0
2022-09-06 00:42:00;0.0;1.2;0.0
2022-09-06 00:44:00;0.0;0.0;0.0
2022-09-06 00:46:00;0.0;0.0;0.0
2022-09-06 00:48:00;0.0;1.2;0.0
2022-09-06 00:50:00;0.0;0.0;0.0
2022-09-06 00:52:00;0.0;1.2;0.0
2022-09-06 00:54:00;0.0;0.0;0.0
2022-09-06 00:56:00;0.0;0.0;0.0
2022-09-06 00:58:00;0.0;1.2;0.0
2022-09-06 01:00:00;0.0;0.0;0.0
2022-09-06 01:02:00;0.0;0.0;0.0
2022-09-06 01:04:00;0.0;1.2;0.0
2022-09-06 01:06:00;0.0;0.0;0.0
2022-09-06 01:08:00;0.0;0.0;0.0
2022-09-06 01:10:00;0.0;1.2;0.0
2022-09-06 01:12:00;0.0;0.0;0.0
2022-09-06 01:14:00;0.0;1.2;0.0
2022-09-06 01:16:00;0.0;0.0;0.0
2022-09-06 01:18:00;0.0;0.0;0.0
2022-09-06 01:20:00;0.0;1.2;0.0
2022-09-06 01:22:00;0.0;0.0;0.0
2022-09-06 01:24:00;0.0;1.2;0.0
2022-09-06 01:26:00;0.0;0.0;0.0
2022-09-06 01:28:00;0.0;0.0;0.0
2022-09-06 01:30:00;0.0;1.2;0.0
2022-09-06 01:32:00;0.0;0.0;0.0
2022-09-06 01:34:00;0.0;0.0;0.0
2022-09-06 01:36:00;0.0;1.2;0.0
2022-09-06 01:38:00;0.0;0.0;0.0
2022-09-06 01:40:00;0.0;0.0;0.0
2022-09-06 01:42:00;0.0;1.2;0.0
2022-09-06 01:44:00;0.0;0.0;0.0
2022-09-06 01:46:00;0.0;0.0;0.0
2022-09-06 01:48:00;0.0;1.2;0.0
2022-09-06 01:50:00;0.0;0.0;0.0
2022-09-06 01:52:00;0.0;0.0;0.0
2022-09-06 01:54:00;0.0;1.2;0.0
2022-09-06 01:56:00;0.0;0.0;0.0
2022-09-06 01:58:00;0.0;1.2;0.0
2022-09-06 02:00:00;0.0;0.0;0.0
2022-09-06 02:02:00;0.0;0.0;0.0
2022-09-06 02:04:00;0.0;1.2;0.0
2022-09-06 02:06:00;0.0;0.0;0.0
2022-09-06 02:08:00;0.0;0.0;0.0
2022-09-06 02:10:00;0.0;1.2;0.0
2022-09-06 02:12:00;0.0;0.0;0.0
2022-09-06 02:14:00;0.0;0.0;0.0
2022-09-06 02:16:00;0.0;1.2;0.0
2022-09-06 02:18:00;0.0;0.0;0.0
2022-09-06 02:20:00;0.0;0.0;0.0
2022-09-06 02:22:00;0.0;1.2;0.0
2022-09-06 02:24:00;0.0;0.0;0.0
2022-09-06 02:26:00;0.0;0.0;0.0
2022-09-06 02:28:00;0.0;1.2;0.0
2022-09-06 02:30:00;0.0;0.0;0.0
2022-09-06 02:32:00;0.0;0.0;0.0
2022-09-06 02:34:00;0.0;1.2;0.0
2022-09-06 02:36:00;0.0;0.0;0.0
2022-09-06 02:38:00;0.0;0.0;0.0
2022-09-06 02:40:00;0.0;1.2;0.0
2022-09-06 02:42:00;0.0;0.0;0.0
2022-09-06 02:44:00;0.0;0.0;0.0
2022-09-06 02:46:00;0.0;1.2;0.0
2022-09-06 02:48:00;0.0;0.0;0.0
2022-09-06 02:50:00;0.0;0.0;0.0
2022-09-06 02:52:00;0.0;1.2;0.0
2022-09-06 02:54:00;0.0;0.0;0.0
2022-09-06 02:56:00;0.0;0.0;0.0
2022-09-06 02:58:00;0.0;1.2;0.0
2022-09-06 03:00:00;0.0;0.0;0.0
2022-09-06 03:02:00;0.0;0.0;0.0
2022-09-06 03:04:00;0.0;1.2;0.0
2022-09-06 03:06:00;0.0;0.0;0.0
2022-09-06 03:08:00;0.0;0.0;0.0
2022-09-06 03:10:00;0.0;1.2;0.0
2022-09-06 03:12:00;0.0;0.0;0.0
2022-09-06 03:14:00;0.0;0.0;0.0
2022-09-06 03:16:00;0.0;1.2;0.0
2022-09-06 03:18:00;0.0;0.0;0.0
2022-09-06 03:20:00;0.0;0.0;0.0
2022-09-06 03:22:00;0.0;0.0;0.0
2022-09-06 03:24:00;0.0;1.2;0.0
2022-09-06 03:26:00;0.0;0.0;0.0
2022-09-06 03:28:00;0.0;0.0;0.0
2022-09-06 03:30:00;0.0;1.2;0.0
2022-09-06 03:32:00;0.0;0.0;0.0
2022-09-06 03:34:00;0.0;0.0;0.0
2022-09-06 03:36:00;0.0;1.2;0.0
2022-09-06 03:38:00;0.0;0.0;0.0
2022-09-06 03:40:00;0.0;0.0;0.0
2022-09-06 03:42:00;0.0;1.2;0.0
2022-09-06 03:44:00;0.0;0.0;0.0
2022-09-06 03:46:00;0.0;0.0;0.0
2022-09-06 03:48:00;0.0;1.2;0.0
2022-09-06 03:50:00;0.0;0.0;0.0
2022-09-06 03:52:00;0.0;0.0;0.0
2022-09-06 03:54:00;0.0;0.0;0.0
2022-09-06 03:56:00;0.0;1.2;0.0
2022-09-06 03:58:00;0.0;0.0;0.0
2022-09-06 04:00:00;0.0;0.0;0.0
2022-09-06 04:02:00;0.0;1.2;0.0
2022-09-06 04:04:00;0.0;0.0;0.0
2022-09-06 04:06:00;0.0;0.0;0.0
2022-09-06 04:08:00;0.0;0.0;0.0
2022-09-06 04:10:00;0.0;1.2;0.0
2022-09-06 04:12:00;0.0;0.0;0.0
2022-09-06 04:14:00;0.0;0.0;0.0
2022-09-06 04:16:00;0.0;1.2;0.0
2022-09-06 04:18:00;0.0;0.0;0.0
2022-09-06 04:20:00;0.0;0.0;0.0
2022-09-06 04:22:00;0.0;0.0;0.0
2022-09-06 04:24:00;0.0;1.2;0.0
2022-09-06 04:26:00;0.0;0.0;0.0
2022-09-06 04:28:00;0.0;0.0;0.0
2022-09-06 04:30:00;0.0;1.2;0.0
2022-09-06 04:32:00;0.0;0.0;0.0
2022-09-06 04:34:00;0.0;0.0;0.0
2022-09-06 04:36:00;0.0;0.0;0.0
2022-09-06 04:38:00;0.0;1.2;0.0
2022-09-06 04:40:00;0.0;0.0;0.0
2022-09-06 04:42:00;0.0;0.0;0.0
2022-09-06 04:44:00;0.0;0.0;0.0
2022-09-06 04:46:00;0.0;1.2;0.0
2022-09-06 04:48:00;0.0;0.0;0.0
2022-09-06 04:50:00;0.0;0.0;0.0
2022-09-06 04:52:00;0.0;0.0;0.0
2022-09-06 04:54:00;0.0;1.2;0.0
2022-09-06 04:56:00;0.0;0.0;0.0
2022-09-06 04:58:00;0.0;0.0;0.0
2022-09-06 05:00:00;0.0;0.0;0.0
2022-09-06 05:02:00;0.0;1.2;0.0
2022-09-06 05:04:00;0.0;0.0;0.0
2022-09-06 05:06:00;0.0;0.0;0.0
2022-09-06 05:08:00;0.0;1.2;0.0
2022-09-06 05:10:00;0.0;0.0;0.0
2022-09-06 05:12:00;0.0;0.0;0.0
2022-09-06 05:14:00;0.0;0.0;0.0
2022-09-06 05:16:00;0.0;1.2;0.0
2022-09-06 05:18:00;0.0;0.0;0.0
2022-09-06 05:20:00;0.0;0.0;0.0
2022-09-06 05:22:00;0.0;0.0;0.0
2022-09-06 05:24:00;0.0;1.2;0.0
2022-09-06 05:26:00;0.0;0.0;0.0
2022-09-06 05:28:00;0.0;0.0;0.0
2022-09-06 05:30:00;0.0;0.0;0.0
2022-09-06 05:32:00;0.0;1.2;0.0
2022-09-06 05:34:00;0.0;0.0;0.0
2022-09-06 05:36:00;0.0;0.0;0.0
2022-09-06 05:38:00;0.0;0.0;0.0
2022-09-06 05:40:00;0.0;0.0;0.0
2022-09-06 05:42:00;0.0;1.2;0.0
2022-09-06 05:44:00;0.0;0.0;0.0
2022-09-06 05:46:00;0.0;0.0;0.6
2022-09-06 05:48:00;0.0;0.0;0.0
2022-09-06 05:50:00;0.0;1.2;0.0
2022-09-06 05:52:00;0.0;0.0;0.0
2022-09-06 05:54:00;0.0;0.0;0.6
2022-09-06 05:56:00;0.0;0.0;0.0
2022-09-06 05:58:00;0.0;1.2;0.0
2022-09-06 06:00:00;0.0;0.0;0.0
2022-09-06 06:02:00;0.0;0.0;0.6
2022-09-06 06:04:00;0.0;0.0;0.6
2022-09-06 06:06:00;0.0;1.2;0.0
2022-09-06 06:08:00;0.0;0.0;0.6
2022-09-06 06:10:00;0.0;0.0;0.6
2022-09-06 06:12:00;0.0;0.0;1.2
2022-09-06 06:14:00;0.0;1.2;0.0
2022-09-06 06:16:00;0.0;0.0;1.2
2022-09-06 06:18:00;0.0;0.0;1.2
2022-09-06 06:20:00;0.0;0.0;1.2
2022-09-06 06:22:00;0.0;1.2;0.0
2022-09-06 06:24:00;0.0;0.0;1.8
2022-09-06 06:26:00;0.0;0.0;1.8
2022-09-06 06:28:00;0.0;1.2;0.6
2022-09-06 06:30:00;0.0;0.0;2.4
2022-09-06 06:32:00;0.0;0.0;1.8
2022-09-06 06:34:00;0.0;0.0;1.8
2022-09-06 06:36:00;0.0;1.2;0.6
2022-09-06 06:38:00;0.0;0.0;1.8
2022-09-06 06:40:00;0.0;0.0;1.2
2022-09-06 06:42:00;0.0;0.0;1.2
2022-09-06 06:44:00;0.0;0.0;1.2
2022-09-06 06:46:00;0.0;1.2;0.0
2022-09-06 06:48:00;0.0;0.0;1.2
2022-09-06 06:50:00;0.0;0.0;0.6
2022-09-06 06:52:00;0.0;0.0;0.6
2022-09-06 06:54:00;0.0;1.2;0.0
2022-09-06 06:56:00;0.0;0.0;0.6
2022-09-06 06:58:00;0.0;0.0;0.6
2022-09-06 07:00:00;0.0;0.0;0.6
2022-09-06 07:02:00;0.0;0.0;0.6
2022-09-06 07:04:00;0.0;1.2;0.0
2022-09-06 07:06:00;0.0;0.0;0.6
2022-09-06 07:08:00;0.0;0.0;0.6
2022-09-06 07:10:00;0.0;0.0;0.6
2022-09-06 07:12:00;0.0;0.0;0.6
2022-09-06 07:14:00;0.0;1.2;0.0
2022-09-06 07:16:00;0.0;0.0;0.6
2022-09-06 07:18:00;0.0;0.0;0.6
2022-09-06 07:20:00;0.0;0.0;0.6
2022-09-06 07:22:00;0.0;0.0;0.0
2022-09-06 07:24:00;0.0;1.2;0.0
2022-09-06 07:26:00;0.0;0.0;0.0
2022-09-06 07:28:00;0.0;0.0;0.6
2022-09-06 07:30:00;0.0;0.0;0.6
2022-09-06 07:32:00;0.0;0.0;0.0
2022-09-06 07:34:00;0.0;0.0;0.6
2022-09-06 07:36:00;0.0;1.2;0.0
2022-09-06 07:38:00;0.0;0.0;0.6
2022-09-06 07:40:00;0.0;0.0;0.0
2022-09-06 07:42:00;0.0;0.0;0.6
2022-09-06 07:44:00;0.0;0.0;0.0
2022-09-06 07:46:00;0.0;1.2;0.0
2022-09-06 07:48:00;0.0;0.0;0.0
2022-09-06 07:50:00;0.0;0.0;0.6
2022-09-06 07:52:00;0.0;0.0;0.0
2022-09-06 07:54:00;0.0;0.0;0.6
2022-09-06 07:56:00;0.0;1.2;0.0
2022-09-06 07:58:00;0.0;0.0;0.6
2022-09-06 08:00:00;0.0;0.0;0.0
2022-09-06 08:02:00;0.0;0.0;0.6
2022-09-06 08:04:00;0.0;0.0;0.0
2022-09-06 08:06:00;0.0;0.0;0.6
2022-09-06 08:08:00;0.0;0.0;0.0
2022-09-06 08:10:00;0.0;1.2;0.0
2022-09-06 08:12:00;0.0;0.0;0.6
2022-09-06 08:14:00;0.0;0.0;0.0
2022-09-06 08:16:00;0.0;0.0;0.6
2022-09-06 08:18:00;0.0;0.0;0.0
2022-09-06 08:20:00;0.0;0.0;0.0
2022-09-06 08:22:00;0.0;1.2;0.0
2022-09-06 08:24:00;0.0;0.0;0.0
2022-09-06 08:26:00;0.0;0.0;0.6
2022-09-06 08:28:00;0.0;0.0;0.0
2022-09-06 08:30:00;0.0;0.0;0.0
2022-09-06 08:32:00;0.0;0.0;0.6
2022-09-06 08:34:00;0.0;1.2;0.0
2022-09-06 08:36:00;0.0;0.0;0.0
2022-09-06 08:38:00;0.0;0.0;0.6
2022-09-06 08:40:00;0.0;0.0;0.0
2022-09-06 08:42:00;0.0;0.0;0.0
2022-09-06 08:44:00;0.0;0.0;0.6
2022-09-06 08:46:00;0.0;0.0;0.0
2022-09-06 08:48:00;0.0;1.2;0.0
2022-09-06 08:50:00;0.0;0.0;0.6
2022-09-06 08:52:00;0.0;0.0;0.0
2022-09-06 08:54:00;0.0;0.0;0.0
2022-09-06 08:56:00;0.0;0.0;0.0
2022-09-06 08:58:00;0.0;0.0;0.6
2022-09-06 09:00:00;0.0;0.0;0.0
2022-09-06 09:02:00;0.0;1.2;0.0
2022-09-06 09:04:00;0.0;0.0;0.6
2022-09-06 09:06:00;0.0;0.0;0.0
2022-09-06 09:08:00;0.0;0.0;0.0
2022-09-06 09:10:00;0.0;0.0;0.6
2022-09-06 09:12:00;0.0;0.0;0.0
2022-09-06 09:14:00;0.0;0.0;0.0
2022-09-06 09:16:00;0.0;0.0;0.0
2022-09-06 09:18:00;0.0;0.0;0.6
2022-09-06 09:20:00;0.0;1.2;0.0
2022-09-06 09:22:00;0.0;0.0;0.0
2022-09-06 09:24:00;0.0;0.0;0.0
2022-09-06 09:26:00;0.0;0.0;0.6
2022-09-06 09:28:00;0.0;0.0;0.0
2022-09-06 09:30:00;0.0;0.0;0.0
2022-09-06 09:32:00;0.0;0.0;0.6
2022-09-06 09:34:00;0.0;0.0;0.0
2022-09-06 09:36:00;0.0;0.0;0.0
2022-09-06 09:38:00;0.0;1.2;0.0
2022-09-06 09:40:00;0.0;0.0;0.6
2022-09-06 09:42:00;0.0;0.0;0.0
2022-09-06 09:44:00;0.0;0.0;0.0
2022-09-06 09:46:00;0.0;0.0;0.0
2022-09-06 09:48:00;0.0;0.0;0.0
2022-09-06 09:50:00;0.0;0.0;0.6
2022-09-06 09:52:00;0.0;0.0;0.0
2022-09-06 09:54:00;0.0;0.0;0.0
2022-09-06 09:56:00;0.0;1.2;0.0
2022-09-06 09:58:00;0.0;0.0;0.0
2022-09-06 10:00:00;0.0;0.0;0.6
2022-09-06 10:02:00;0.0;0.0;0.0
2022-09-06 10:04:00;0.0;0.0;0.0
2022-09-06 10:06:00;0.0;0.0;0.0
2022-09-06 10:08:00;0.0;0.0;0.0
2022-09-06 10:10:00;0.0;0.0;0.0
2022-09-06 10:12:00;0.0;0.0;0.0
2022-09-06 10:14:00;0.0;0.0;0.0
2022-09-06 10:16:00;0.0;0.0;0.6
2022-09-06 10:18:00;0.0;1.2;0.0
2022-09-06 10:20:00;0.0;0.0;0.0
2022-09-06 10:22:00;0.0;0.0;0.0
2022-09-06 10:24:00;0.0;0.0;0.0
2022-09-06 10:26:00;0.0;0.0;0.0
2022-09-06 10:28:00;0.0;0.0;0.0
2022-09-06 10:30:00;0.0;0.0;0.0
2022-09-06 10:32:00;0.0;0.0;0.0
2022-09-06 10:34:00;0.0;0.0;0.6
2022-09-06 10:36:00;0.0;0.0;0.0
2022-09-06 10:38:00;0.0;0.0;0.0
2022-09-06 10:40:00;0.0;0.0;0.0
2022-09-06 10:42:00;0.0;1.2;0.0
2022-09-06 10:44:00;0.0;0.0;0.0
2022-09-06 10:46:00;0.0;0.0;0.0
2022-09-06 10:48:00;0.0;0.0;0.0
2022-09-06 10:50:00;0.0;0.0;0.0
2022-09-06 10:52:00;0.0;0.0;0.0
2022-09-06 10:54:00;0.0;0.0;0.0
2022-09-06 10:56:00;0.0;0.0;0.6
2022-09-06 10:58:00;0.0;0.0;0.0
2022-09-06 11:00:00;0.0;0.0;0.0
2022-09-06 11:02:00;0.0;0.0;0.0
2022-09-06 11:04:00;0.0;0.0;0.0
2022-09-06 11:06:00;0.0;0.0;0.0
2022-09-06 11:08:00;0.0;0.0;0.0
2022-09-06 11:10:00;0.0;0.0;0.0
2022-09-06 11:12:00;0.0;0.0;0.0
2022-09-06 11:14:00;0.0;1.2;0.0
2022-09-06 11:16:00;0.0;0.0;0.0
2022-09-06 11:18:00;0.0;0.0;0.0
2022-09-06 11:20:00;0.0;0.0;0.0
2022-09-06 11:22:00;0.0;0.0;0.0
2022-09-06 11:24:00;0.0;0.0;0.6
2022-09-06 11:26:00;0.0;0.0;0.0
2022-09-06 11:28:00;0.0;0.0;0.0
2022-09-06 11:30:00;0.0;0.0;0.0
2022-09-06 11:32:00;0.0;0.0;0.0
2022-09-06 11:34:00;0.0;0.0;0.0
2022-09-06 11:36:00;0.0;0.0;0.0
2022-09-06 11:38:00;0.0;0.0;0.0
2022-09-06 11:40:00;0.0;0.0;0.0
2022-09-06 11:42:00;0.0;0.0;0.0
2022-09-06 11:44:00;0.0;0.0;0.0
2022-09-06 11:46:00;0.0;0.0;0.0
2022-09-06 11:48:00;0.0;0.0;0.0
2022-09-06 11:50:00;0.0;0.0;0.0
2022-09-06 11:52:00;0.0;0.0;0.0
2022-09-06 11:54:00;0.0;0.0;0.0
2022-09-06 11:56:00;0.0;0.0;0.0
2022-09-06 11:58:00;0.0;0.0;0.0
2022-09-06 12:00:00;0.0;0.0;0.0
2022-09-06 12:02:00;0.0;0.0;0.0
2022-09-06 12:04:00;0.0;0.0;0.0
2022-09-06 12:06:00;0.0;0.0;0.0
2022-09-06 12:08:00;0.0;0.0;0.0
2022-09-06 12:10:00;0.0;0.0;0.0
2022-09-06 12:12:00;0.0;0.0;0.6
2022-09-06 12:14:00;0.0;0.0;0.0
